transaction_id,date,time,client_id,amount,merchant,merchant_city,merchant_state
16776071,08.10.2015,11:24,1581,80.00 USD,merchant: 61195,Arnold,MO
16776072,08.10.2015,11:24,1587,16.45 USD,merchant: 37481,Scituate,MA
16776074,08.10.2015,11:25,119,31.54 USD,merchant: 91750,Las Vegas,NV
16776075,08.10.2015,11:25,148,2.40 USD,merchant: 4439,Meredith,NH
16776076,08.10.2015,11:25,996,19.50 USD,merchant: 87436,Hollywood,FL
16776077,08.10.2015,11:25,1138,2.37 USD,merchant: 32175,Woodstock,GA
16776078,08.10.2015,11:25,1391,47.95 USD,merchant: 20519,Rego Park,NY
16776080,08.10.2015,11:25,1675,120.00 USD,merchant: 27092,Silverdale,WA
16776081,08.10.2015,11:26,146,28.77 USD,merchant: 86410,Downers Grove,IL
16776082,08.10.2015,11:26,1075,60.46 USD,merchant: 97784,Louisville,KY
16776086,08.10.2015,11:28,98,2.56 USD,merchant: 20519,Phoenix,AZ
16776087,08.10.2015,11:28,125,31.34 USD,merchant: 20225,Modesto,CA
16776092,08.10.2015,11:28,1794,14.89 USD,merchant: 78454,San Antonio,TX
16776093,08.10.2015,11:29,227,66.42 USD,merchant: 18224,Minneapolis,MN
16776095,08.10.2015,11:29,872,10.72 USD,merchant: 98374,Chattanooga,TN
16776096,08.10.2015,11:29,1024,3.73 USD,merchant: 36934,Andover,KS
16776097,08.10.2015,11:29,1114,12.16 USD,merchant: 76226,Bloomfield,IN
16776098,08.10.2015,11:29,1529,0.52 USD,merchant: 14528,Pompano Beach,FL
16776099,08.10.2015,11:30,598,11.42 USD,merchant: 44578,Enfield,NH
16776100,08.10.2015,11:30,1446,75.00 USD,merchant: 61195,Calera,OK
16776101,08.10.2015,11:30,1786,29.69 USD,merchant: 18217,Louisville,OH
16776102,08.10.2015,11:30,1942,20.00 USD,merchant: 27092,New York,NY
16776104,08.10.2015,11:31,917,46.52 USD,merchant: 13646,Alhambra,CA
16776105,08.10.2015,11:31,938,127.34 USD,merchant: 20561,Gardner,KS
16776106,08.10.2015,11:31,1196,3.04 USD,merchant: 40210,Kingman,AZ
16776108,08.10.2015,11:32,47,36.24 USD,merchant: 48919,Bronx,NY
16776109,08.10.2015,11:32,793,0.66 USD,merchant: 1524,Miami,FL
16776110,08.10.2015,11:32,1027,78.16 USD,merchant: 61195,Olathe,KS
16776111,08.10.2015,11:32,1288,15.03 USD,merchant: 26909,Saint Albans,WV
16776112,08.10.2015,11:32,1500,23.60 USD,merchant: 36934,Oakland,CA
16776113,08.10.2015,11:32,1703,1.40 USD,merchant: 50783,Frisco,CO
16776114,08.10.2015,11:33,244,17.96 USD,merchant: 43293,Panama City,FL
16776115,08.10.2015,11:33,756,-66.00 USD,merchant: 43293,Bellbrook,OH
16776116,08.10.2015,11:33,872,13.26 USD,merchant: 6850,Chattanooga,TN
16776117,08.10.2015,11:33,1345,9.65 USD,merchant: 50783,Jarreau,LA
16776118,08.10.2015,11:33,1563,7.81 USD,merchant: 45976,Los Angeles,CA
16776119,08.10.2015,11:33,1882,66.37 USD,merchant: 32175,Union City,CA
16776120,08.10.2015,11:34,1799,-89.00 USD,merchant: 26810,Woodinville,WA
16776121,08.10.2015,11:35,866,11.38 USD,merchant: 61195,Pittsburgh,PA
16776122,08.10.2015,11:35,976,103.10 USD,merchant: 50783,Norwalk,CT
16776123,08.10.2015,11:35,1989,4.32 USD,merchant: 58564,Upper Marlboro,MD
16776125,08.10.2015,11:36,1411,5.13 USD,merchant: 60569,Saint Charles,IL
16776126,08.10.2015,11:36,1799,89.00 USD,merchant: 26810,Woodinville,WA
16776127,08.10.2015,11:36,1904,85.42 USD,merchant: 30178,Wagoner,OK
16776128,08.10.2015,11:37,756,52.30 USD,merchant: 43293,Bellbrook,OH
16776130,08.10.2015,11:37,1936,206.39 USD,merchant: 86616,Newport,VT
16776131,08.10.2015,11:38,460,15.55 USD,merchant: 50783,Larchmont,NY
16776132,08.10.2015,11:38,542,11.00 USD,merchant: 31052,Oklahoma City,OK
16776133,08.10.2015,11:38,583,7.55 USD,merchant: 75781,Aurora,IL
16776134,08.10.2015,11:38,780,-68.00 USD,merchant: 59935,Chestnut Hill,MA
16776135,08.10.2015,11:38,1543,77.49 USD,merchant: 67570,Burbank,CA
16776136,08.10.2015,11:38,1842,60.00 USD,merchant: 27092,Rio Rancho,NM
16776137,08.10.2015,11:39,140,90.00 USD,merchant: 61195,Woodbury,TN
16776138,08.10.2015,11:39,140,-90.00 USD,merchant: 61195,Woodbury,TN
16776140,08.10.2015,11:39,1224,0.00 USD,merchant: 27092,Upper Marlboro,MD
16776144,08.10.2015,11:40,455,100.00 USD,merchant: 27092,Jamaica,NY
16776145,08.10.2015,11:40,750,39.36 USD,merchant: 48833,Charlotte,NC
16776146,08.10.2015,11:40,1250,5.02 USD,merchant: 61195,Everett,PA
16776148,08.10.2015,11:41,244,84.00 USD,merchant: 43293,Panama City,FL
16776149,08.10.2015,11:41,348,-97.00 USD,merchant: 43293,Trenton,NJ
16776151,08.10.2015,11:41,780,19.01 USD,merchant: 59935,Chestnut Hill,MA
16776153,08.10.2015,11:42,348,37.47 USD,merchant: 43293,Trenton,NJ
16776154,08.10.2015,11:42,756,66.00 USD,merchant: 43293,Bellbrook,OH
16776155,08.10.2015,11:42,1123,14.37 USD,merchant: 83480,Laurel Hill,NC
16776156,08.10.2015,11:42,1816,12.59 USD,merchant: 17521,Kokomo,IN
16776160,08.10.2015,11:43,236,146.43 USD,merchant: 85554,Bellaire,TX
16776161,08.10.2015,11:43,291,14.65 USD,merchant: 46054,Dalton,GA
16776162,08.10.2015,11:43,869,8.70 USD,merchant: 20561,Tucker,GA
16776163,08.10.2015,11:44,244,-84.00 USD,merchant: 43293,Panama City,FL
16776164,08.10.2015,11:44,1138,3.10 USD,merchant: 23715,Talking Rock,GA
16776168,08.10.2015,11:45,460,15.22 USD,merchant: 49066,Hartsdale,NY
16776169,08.10.2015,11:45,556,17.61 USD,merchant: 25293,Barberton,OH
16776170,08.10.2015,11:45,1500,5.00 USD,merchant: 44578,Oakland,CA
16776172,08.10.2015,11:46,47,37.15 USD,merchant: 12986,Bronx,NY
16776173,08.10.2015,11:46,348,97.00 USD,merchant: 43293,Trenton,NJ
16776174,08.10.2015,11:46,580,46.20 USD,merchant: 94625,Anderson,IN
16776175,08.10.2015,11:46,1587,78.21 USD,merchant: 19325,Scituate,MA
16776176,08.10.2015,11:46,1899,11.30 USD,merchant: 50783,Bremerton,WA
16776177,08.10.2015,11:46,1904,30.61 USD,merchant: 32858,Blackwell,OK
16776178,08.10.2015,11:47,127,4.38 USD,merchant: 28780,Luverne,AL
16776180,08.10.2015,11:47,782,9.46 USD,merchant: 75781,Perrysburg,OH
16776182,08.10.2015,11:47,1022,80.00 USD,merchant: 27092,Anderson,SC
16776183,08.10.2015,11:47,1184,60.47 USD,merchant: 20519,Hayward,CA
16776185,08.10.2015,11:48,140,14.59 USD,merchant: 61195,Woodbury,TN
16776186,08.10.2015,11:48,442,7.56 USD,merchant: 61195,Chesterfield,MO
16776187,08.10.2015,11:48,467,39.85 USD,merchant: 43414,Chattanooga,TN
16776190,08.10.2015,11:48,1610,1.74 USD,merchant: 14528,Meridian,MS
16776191,08.10.2015,11:48,1725,55.51 USD,merchant: 60569,Henrico,VA
16776192,08.10.2015,11:49,619,32.31 USD,merchant: 54850,Austin,MN
16776193,08.10.2015,11:49,804,11.55 USD,merchant: 93465,Cabo San Lucas,Mexico
16776194,08.10.2015,11:49,1837,80.00 USD,merchant: 27092,Los Angeles,CA
16776197,08.10.2015,11:50,747,15.71 USD,merchant: 23389,New Marshfield,OH
16776201,08.10.2015,11:50,1446,26.48 USD,merchant: 61195,Calera,OK
16776202,08.10.2015,11:50,1616,21.24 USD,merchant: 51952,Roanoke,TX
16776203,08.10.2015,11:51,760,11.79 USD,merchant: 82268,Columbus,OH
16776204,08.10.2015,11:51,762,14.52 USD,merchant: 61195,Boise,ID
16776205,08.10.2015,11:51,803,4.66 USD,merchant: 7261,Turlock,CA
16776206,08.10.2015,11:51,1827,32.05 USD,merchant: 21856,Valley Center,CA
16776207,08.10.2015,11:51,1936,32.37 USD,merchant: 86410,Rutland,VT
16776209,08.10.2015,11:52,523,22.73 USD,merchant: 15800,Holland,MI
16776211,08.10.2015,11:52,1575,80.00 USD,merchant: 27092,Osprey,FL
16776212,08.10.2015,11:52,1635,6.58 USD,merchant: 88646,Jamaica,NY
16776213,08.10.2015,11:53,39,67.23 USD,merchant: 16364,Old Saybrook,CT
16776214,08.10.2015,11:53,948,6.60 USD,merchant: 4479,West Palm Beach,FL
16776216,08.10.2015,11:53,1699,38.34 USD,merchant: 6871,San Jose,CA
16776217,08.10.2015,11:53,1799,76.81 USD,merchant: 26810,Woodinville,WA
16776218,08.10.2015,11:54,780,68.00 USD,merchant: 59935,Chestnut Hill,MA
16776219,08.10.2015,11:54,1067,12.61 USD,merchant: 22204,Los Angeles,CA
16776221,08.10.2015,11:55,803,4.45 USD,merchant: 46897,Turlock,CA
16776223,08.10.2015,11:55,1509,15.20 USD,merchant: 65743,Parkville,MD
16776224,08.10.2015,11:55,1919,29.89 USD,merchant: 69972,East Hampton,NY
16776225,08.10.2015,11:55,1954,33.02 USD,merchant: 78128,La Habra,CA
16776229,08.10.2015,11:56,565,100.00 USD,merchant: 27092,Carrollton,TX
16776230,08.10.2015,11:56,942,3.17 USD,merchant: 44578,Colorado City,TX
16776231,08.10.2015,11:56,1917,13.18 USD,merchant: 44919,Rocky Point,NY
16776233,08.10.2015,11:57,793,21.68 USD,merchant: 74683,Miami,FL
16776234,08.10.2015,11:57,1097,188.53 USD,merchant: 55634,Rockland,WI
16776235,08.10.2015,11:57,1153,28.37 USD,merchant: 56886,Aurora,CO
16776236,08.10.2015,11:58,154,18.24 USD,merchant: 34490,Havelock,NC
16776238,08.10.2015,11:58,323,44.30 USD,merchant: 32901,Fresno,CA
16776239,08.10.2015,11:58,763,86.30 USD,merchant: 75781,Philadelphia,PA
16776241,08.10.2015,11:59,1407,87.30 USD,merchant: 81833,New Philadelphia,OH
16776242,08.10.2015,11:59,1446,-75.00 USD,merchant: 61195,Calera,OK
16776243,08.10.2015,11:59,1564,160.00 USD,merchant: 27092,Silverton,TX
16776244,08.10.2015,12:00,154,6.08 USD,merchant: 65112,Fayetteville,NC
16776245,08.10.2015,12:00,1070,221.40 USD,merchant: 87115,Marion,IA
16776246,08.10.2015,12:01,1,60.00 USD,merchant: 27092,Pensacola,FL
16776247,08.10.2015,12:01,52,1.43 USD,merchant: 83480,Pine Plains,NY
16776249,08.10.2015,12:01,581,1.68 USD,merchant: 26844,Kenner,LA
16776251,08.10.2015,12:02,121,12.55 USD,merchant: 59935,Menasha,WI
16776254,08.10.2015,12:02,1054,30.96 USD,merchant: 31893,Banks,OR
16776255,08.10.2015,12:02,1130,13.43 USD,merchant: 60569,Vancouver,WA
16776258,08.10.2015,12:02,1583,44.33 USD,merchant: 32858,Pine Grove,PA
16776259,08.10.2015,12:02,1600,5.35 USD,merchant: 82981,Kirkland,WA
16776260,08.10.2015,12:03,275,12.08 USD,merchant: 75738,Orlando,FL
16776261,08.10.2015,12:03,947,-50.00 USD,merchant: 43293,Brooklyn,NY
16776262,08.10.2015,12:03,983,11.48 USD,merchant: 65996,Oswego,NY
16776263,08.10.2015,12:03,1504,-98.00 USD,merchant: 26810,Lubbock,TX
16776264,08.10.2015,12:03,1598,53.21 USD,merchant: 53056,Fresno,CA
16776265,08.10.2015,12:03,1712,82.59 USD,merchant: 11729,Dallas,TX
16776267,08.10.2015,12:04,596,16.76 USD,merchant: 53972,Brooklyn,NY
16776268,08.10.2015,12:04,921,4.32 USD,merchant: 63701,Rush,NY
16776271,08.10.2015,12:05,98,7.45 USD,merchant: 75936,Phoenix,AZ
16776272,08.10.2015,12:05,261,80.00 USD,merchant: 27092,Vista,CA
16776273,08.10.2015,12:05,348,97.00 USD,merchant: 43293,Trenton,NJ
16776274,08.10.2015,12:05,394,101.83 USD,merchant: 27601,Stamford,CT
16776276,08.10.2015,12:05,1546,13.87 USD,merchant: 50783,Suncook,NH
16776277,08.10.2015,12:06,1340,137.01 USD,merchant: 99370,Houston,TX
16776278,08.10.2015,12:06,1541,12.14 USD,merchant: 86008,Clinton,TN
16776279,08.10.2015,12:07,502,7.50 USD,merchant: 2703,Freeport,PA
16776281,08.10.2015,12:07,674,9.86 USD,merchant: 75781,San Diego,CA
16776282,08.10.2015,12:07,677,5.24 USD,merchant: 61195,Long Beach,NY
16776283,08.10.2015,12:07,1210,21.13 USD,merchant: 19964,Coal Township,PA
16776284,08.10.2015,12:07,1783,60.00 USD,merchant: 27092,Oakland,CA
16776285,08.10.2015,12:08,50,16.23 USD,merchant: 22204,Iron Mountain,MI
16776286,08.10.2015,12:08,490,57.92 USD,merchant: 17354,San Antonio,TX
16776288,08.10.2015,12:08,1603,94.37 USD,merchant: 48919,Gooding,ID
16776289,08.10.2015,12:09,149,153.32 USD,merchant: 37999,San Diego,CA
16776290,08.10.2015,12:09,598,51.83 USD,merchant: 81477,Groveton,NH
16776291,08.10.2015,12:09,947,50.00 USD,merchant: 43293,Brooklyn,NY
16776292,08.10.2015,12:09,1054,43.49 USD,merchant: 27601,Gresham,OR
16776293,08.10.2015,12:09,1379,17.92 USD,merchant: 71774,Clinton Township,MI
16776294,08.10.2015,12:09,1826,6.86 USD,merchant: 45926,Lady Lake,FL
16776295,08.10.2015,12:10,121,-96.00 USD,merchant: 59935,Menasha,WI
16776297,08.10.2015,12:10,393,78.04 USD,merchant: 34943,Texarkana,TX
16776300,08.10.2015,12:11,1504,98.00 USD,merchant: 26810,Lubbock,TX
16776301,08.10.2015,12:11,1956,53.00 USD,merchant: 61195,Anaheim,CA
16776302,08.10.2015,12:11,1956,46.62 USD,merchant: 61195,Anaheim,CA
16776303,08.10.2015,12:12,598,1.10 USD,merchant: 86438,Whitefield,NH
16776304,08.10.2015,12:12,1256,35.80 USD,merchant: 61195,Stratford,CT
16776305,08.10.2015,12:12,1267,265.16 USD,merchant: 76639,Redmond,WA
16776306,08.10.2015,12:12,1581,4.72 USD,merchant: 1108,Arnold,MO
16776307,08.10.2015,12:12,1703,21.79 USD,merchant: 61981,Bailey,CO
16776309,08.10.2015,12:13,178,73.17 USD,merchant: 22465,Saint Albans,MO
16776312,08.10.2015,12:14,121,96.00 USD,merchant: 59935,Menasha,WI
16776313,08.10.2015,12:14,393,68.14 USD,merchant: 34943,Texarkana,TX
16776314,08.10.2015,12:14,856,11.87 USD,merchant: 82268,Bethesda,MD
16776315,08.10.2015,12:14,1494,36.51 USD,merchant: 20561,Fort Lauderdale,FL
16776317,08.10.2015,12:15,947,57.96 USD,merchant: 43293,Brooklyn,NY
16776318,08.10.2015,12:15,1075,0.54 USD,merchant: 86438,Louisville,KY
16776319,08.10.2015,12:15,1298,6.68 USD,merchant: 61195,Los Angeles,CA
16776320,08.10.2015,12:15,1973,11.69 USD,merchant: 48919,Appling,GA
16776322,08.10.2015,12:16,839,60.05 USD,merchant: 86410,Middlebury,CT
16776323,08.10.2015,12:16,1138,3.42 USD,merchant: 23715,Talking Rock,GA
16776325,08.10.2015,12:16,1543,100.68 USD,merchant: 53511,Sherman Oaks,CA
16776326,08.10.2015,12:17,92,13.13 USD,merchant: 83271,Sioux Falls,SD
16776327,08.10.2015,12:17,164,20.29 USD,merchant: 75936,Nokesville,VA
16776328,08.10.2015,12:17,360,58.29 USD,merchant: 80249,Woodbine,NJ
16776329,08.10.2015,12:17,580,88.56 USD,merchant: 75781,Findlay,OH
16776330,08.10.2015,12:17,1504,50.59 USD,merchant: 26810,Lubbock,TX
16776331,08.10.2015,12:17,1926,4.16 USD,merchant: 2427,Sanford,FL
16776332,08.10.2015,12:18,150,24.46 USD,merchant: 19514,Lorton,VA
16776333,08.10.2015,12:18,211,2.07 USD,merchant: 14528,Lake Havasu City,AZ
16776334,08.10.2015,12:18,348,-97.00 USD,merchant: 43293,Trenton,NJ
16776335,08.10.2015,12:18,514,117.87 USD,merchant: 20561,Melbourne,FL
16776337,08.10.2015,12:18,1411,101.51 USD,merchant: 98005,Saint Charles,IL
16776338,08.10.2015,12:19,62,13.41 USD,merchant: 92707,Trinidad,CA
16776340,08.10.2015,12:19,1340,139.02 USD,merchant: 99370,Houston,TX
16776343,08.10.2015,12:20,1500,6.00 USD,merchant: 61195,Oakland,CA
16776344,08.10.2015,12:20,1699,13.81 USD,merchant: 57758,San Jose,CA
16776345,08.10.2015,12:21,906,22.14 USD,merchant: 24504,Syracuse,UT
16776346,08.10.2015,12:21,983,14.33 USD,merchant: 65996,Oswego,NY
16776347,08.10.2015,12:21,1398,7.28 USD,merchant: 69338,Riyadh,Saudi Arabia
16776348,08.10.2015,12:21,1434,18.45 USD,merchant: 75936,Missouri City,TX
16776350,08.10.2015,12:22,13,36.77 USD,merchant: 80628,Fort Knox,KY
16776351,08.10.2015,12:22,359,30.43 USD,merchant: 97814,Lawrenceville,GA
16776352,08.10.2015,12:23,542,39.31 USD,merchant: 32175,Oklahoma City,OK
16776354,08.10.2015,12:23,1702,9.32 USD,merchant: 25068,Mira Loma,CA
16776355,08.10.2015,12:24,198,10.58 USD,merchant: 83228,Hollywood,FL
16776356,08.10.2015,12:24,502,0.43 USD,merchant: 14528,Rural Valley,PA
16776357,08.10.2015,12:24,913,38.96 USD,merchant: 20519,Kissimmee,FL
16776358,08.10.2015,12:24,1176,15.31 USD,merchant: 61195,Newburgh,IN
16776359,08.10.2015,12:24,1453,1.90 USD,merchant: 22204,Homestead,FL
16776360,08.10.2015,12:24,1815,19.39 USD,merchant: 75936,Tulare,CA
16776361,08.10.2015,12:25,145,13.00 USD,merchant: 91128,New York,NY
16776363,08.10.2015,12:25,989,21.30 USD,merchant: 46284,Sonoma,CA
16776364,08.10.2015,12:25,1442,15.82 USD,merchant: 50783,Hailey,ID
16776365,08.10.2015,12:25,1459,3.47 USD,merchant: 20519,Socorro,NM
16776366,08.10.2015,12:25,1518,24.45 USD,merchant: 98648,Tuscumbia,AL
16776368,08.10.2015,12:26,348,30.44 USD,merchant: 43293,Trenton,NJ
16776371,08.10.2015,12:27,737,450.00 USD,merchant: 78644,Las Vegas,NV
16776372,08.10.2015,12:27,1256,76.10 USD,merchant: 44887,Stratford,CT
16776373,08.10.2015,12:27,1926,8.88 USD,merchant: 61195,Sanford,FL
16776374,08.10.2015,12:28,360,2.55 USD,merchant: 86438,Bridgeton,NJ
16776375,08.10.2015,12:28,534,15.13 USD,merchant: 69476,Greenwood,MO
16776376,08.10.2015,12:28,732,42.46 USD,merchant: 24823,Wichita,KS
16776377,08.10.2015,12:28,856,133.73 USD,merchant: 60569,Germantown,MD
16776379,08.10.2015,12:29,383,80.00 USD,merchant: 27092,Zwolle,LA
16776380,08.10.2015,12:29,947,15.56 USD,merchant: 75936,Brooklyn,NY
16776381,08.10.2015,12:29,1956,-53.00 USD,merchant: 61195,Anaheim,CA
16776383,08.10.2015,12:30,1104,69.17 USD,merchant: 60569,Pompano Beach,FL
16776384,08.10.2015,12:30,1487,97.27 USD,merchant: 67570,Prospect,PA
16776385,08.10.2015,12:30,1727,-64.00 USD,merchant: 59935,Columbia,SC
16776386,08.10.2015,12:31,55,1.80 USD,merchant: 14528,Richmond,CA
16776387,08.10.2015,12:31,303,88.02 USD,merchant: 20561,Windsor,CO
16776388,08.10.2015,12:31,633,122.08 USD,merchant: 42895,Kodiak,AK
16776389,08.10.2015,12:31,679,45.17 USD,merchant: 12834,Jackson Center,PA
16776390,08.10.2015,12:31,712,64.00 USD,merchant: 59935,Chula Vista,CA
16776391,08.10.2015,12:31,942,-73.00 USD,merchant: 61195,Lubbock,TX
16776392,08.10.2015,12:31,1452,160.00 USD,merchant: 27092,Houston,TX
16776394,08.10.2015,12:32,1493,19.33 USD,merchant: 83271,Cupertino,CA
16776397,08.10.2015,12:33,275,5.77 USD,merchant: 50783,Orlando,FL
16776399,08.10.2015,12:33,1840,80.00 USD,merchant: 27092,Beaverton,OR
16776400,08.10.2015,12:34,242,80.00 USD,merchant: 27092,Gastonia,NC
16776401,08.10.2015,12:34,1028,33.70 USD,merchant: 28782,Chicago,IL
16776402,08.10.2015,12:34,1077,34.46 USD,merchant: 60569,Sacramento,CA
16776404,08.10.2015,12:34,1846,10.95 USD,merchant: 34908,West Plains,MO
16776405,08.10.2015,12:34,1931,16.31 USD,merchant: 44758,Arlington,MA
16776406,08.10.2015,12:34,1936,28.73 USD,merchant: 18215,Northfield Falls,VT
16776408,08.10.2015,12:35,1345,8.55 USD,merchant: 25887,Gonzales,LA
16776411,08.10.2015,12:36,1692,-91.00 USD,merchant: 22204,Katonah,NY
16776412,08.10.2015,12:36,1719,6.70 USD,merchant: 75781,Miami,FL
16776413,08.10.2015,12:36,1843,26.57 USD,merchant: 34490,Lemont,IL
16776414,08.10.2015,12:37,50,10.78 USD,merchant: 69956,Ishpeming,MI
16776416,08.10.2015,12:37,547,60.11 USD,merchant: 20906,Delavan,WI
16776417,08.10.2015,12:37,1114,8.12 USD,merchant: 26810,Ellettsville,IN
16776419,08.10.2015,12:37,1236,2.55 USD,merchant: 464,Colorado Springs,CO
16776420,08.10.2015,12:37,1379,47.58 USD,merchant: 98305,Clinton Township,MI
16776422,08.10.2015,12:38,699,28.95 USD,merchant: 28395,Pittsfield,IL
16776423,08.10.2015,12:38,1204,8.30 USD,merchant: 75781,Marshfield,MA
16776424,08.10.2015,12:38,1668,92.68 USD,merchant: 82981,Dover,NH
16776425,08.10.2015,12:38,1901,10.33 USD,merchant: 98648,Saint Johns,MI
16776426,08.10.2015,12:39,208,64.00 USD,merchant: 43293,Bothell,WA
16776428,08.10.2015,12:39,461,9.48 USD,merchant: 46284,Frankfort,IN
16776429,08.10.2015,12:39,763,107.22 USD,merchant: 20561,Wynnewood,PA
16776430,08.10.2015,12:39,1006,4.74 USD,merchant: 39688,Hobart,IN
16776431,08.10.2015,12:39,1692,48.85 USD,merchant: 22204,Katonah,NY
16776432,08.10.2015,12:39,1875,123.25 USD,merchant: 60569,Wooster,OH
16776434,08.10.2015,12:40,601,224.90 USD,merchant: 40516,Orlando,FL
16776436,08.10.2015,12:40,1613,79.31 USD,merchant: 72351,Detroit,ME
16776437,08.10.2015,12:40,1727,35.93 USD,merchant: 59935,Columbia,SC
16776438,08.10.2015,12:40,1844,14.93 USD,merchant: 22204,Corpus Christi,TX
16776440,08.10.2015,12:41,563,66.85 USD,merchant: 18215,Norristown,PA
16776442,08.10.2015,12:41,1138,4.20 USD,merchant: 22465,Talking Rock,GA
16776444,08.10.2015,12:41,1940,29.63 USD,merchant: 71347,Corona,NY
16776445,08.10.2015,12:42,208,-64.00 USD,merchant: 43293,Bothell,WA
16776447,08.10.2015,12:42,699,-95.00 USD,merchant: 28395,Pittsfield,IL
16776450,08.10.2015,12:42,1413,9.66 USD,merchant: 23481,Jasper,IN
16776451,08.10.2015,12:42,1941,8.61 USD,merchant: 41467,Campbell,TX
16776452,08.10.2015,12:43,789,12.59 USD,merchant: 72351,Franklinville,NJ
16776453,08.10.2015,12:43,1079,32.85 USD,merchant: 60569,East Northport,NY
16776454,08.10.2015,12:43,1569,40.00 USD,merchant: 27092,Woonsocket,SD
16776455,08.10.2015,12:43,1903,62.54 USD,merchant: 34490,Snohomish,WA
16776456,08.10.2015,12:44,169,20.00 USD,merchant: 27092,Sumter,SC
16776457,08.10.2015,12:44,634,15.79 USD,merchant: 8489,Independence,OH
16776458,08.10.2015,12:44,726,5.18 USD,merchant: 20519,Paramount,CA
16776459,08.10.2015,12:44,733,26.36 USD,merchant: 19756,Brownwood,TX
16776460,08.10.2015,12:44,1138,10.21 USD,merchant: 65338,Talking Rock,GA
16776461,08.10.2015,12:44,1155,0.61 USD,merchant: 86438,Nogales,AZ
16776462,08.10.2015,12:44,1171,81.10 USD,merchant: 44204,Kailua,HI
16776464,08.10.2015,12:45,57,47.49 USD,merchant: 89872,Tucson,AZ
16776465,08.10.2015,12:45,59,14.97 USD,merchant: 96707,Silver City,NM
16776466,08.10.2015,12:45,449,6.01 USD,merchant: 89920,New Kensington,PA
16776467,08.10.2015,12:45,773,5.63 USD,merchant: 32858,Oxford,AL
16776468,08.10.2015,12:45,942,50.71 USD,merchant: 61195,Lubbock,TX
16776469,08.10.2015,12:45,1114,14.63 USD,merchant: 24504,Huntingburg,IN
16776472,08.10.2015,12:46,712,50.89 USD,merchant: 59935,Chula Vista,CA
16776473,08.10.2015,12:46,1063,81.10 USD,merchant: 64057,Apple River,IL
16776476,08.10.2015,12:46,1668,160.00 USD,merchant: 27092,Hampstead,NH
16776478,08.10.2015,12:47,176,194.12 USD,merchant: 66208,Atlanta,GA
16776481,08.10.2015,12:48,68,89.88 USD,merchant: 75781,Davenport,IA
16776482,08.10.2015,12:48,303,89.10 USD,merchant: 32175,Brighton,CO
16776484,08.10.2015,12:48,659,21.65 USD,merchant: 50783,Dallas,TX
16776485,08.10.2015,12:48,712,-64.00 USD,merchant: 59935,Chula Vista,CA
16776486,08.10.2015,12:48,1063,67.77 USD,merchant: 64057,Apple River,IL
16776488,08.10.2015,12:48,1692,91.00 USD,merchant: 22204,Katonah,NY
16776489,08.10.2015,12:49,383,112.58 USD,merchant: 20634,Oakdale,LA
16776491,08.10.2015,12:49,1116,178.25 USD,merchant: 10792,Tylersport,PA
16776492,08.10.2015,12:49,1203,65.54 USD,merchant: 65881,Morrisonville,NY
16776496,08.10.2015,12:50,1171,70.56 USD,merchant: 44204,Kailua,HI
16776497,08.10.2015,12:50,1432,31.87 USD,merchant: 59292,Lake Hopatcong,NJ
16776498,08.10.2015,12:50,1451,60.00 USD,merchant: 27092,Milton,MA
16776500,08.10.2015,12:51,760,11.10 USD,merchant: 50867,Columbus,OH
